sid,account_sid,date_created,date_updated,parent_call_sid,to,from,phone_number_sid,status,start_time,end_time,duration,price,price_unit,direction,answered_by,forwarded_from,caller_name,uri
CA54c7d04954b246b8,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-23T05:23:42.432Z,2024-08-23T05:24:12.432Z,,+16000000054,+16141000209,PN274c88510970f0e3,busy,2024-08-23T05:23:42.432Z,2024-08-23T06:12:16.432Z,2914,-0.7285,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6336ab6d2be00f85.json
CAf34f2cf58cec4cc1,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-12T09:37:21.075Z,2025-08-12T09:37:51.075Z,,+16000000084,+13051000306,PN999baa2bb7d17ed5,completed,2025-08-12T09:37:21.075Z,2025-08-12T09:59:33.075Z,1332,-0.3330,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3d9c2942a027874f.json
CA627582dab3014fea,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-01T07:32:00.875Z,2025-01-01T07:32:30.875Z,,+16000000061,+12131000377,PNf0313bbca365b751,busy,2025-01-01T07:32:00.875Z,2025-01-01T08:07:44.875Z,2144,-0.5360,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA71f316cf37fe69e2.json
CA1fcbf3288a1d93ef,ACcb44e59a6e8bf77b6329094c5a4db011,2023-08-02T03:05:30.099Z,2023-08-02T03:06:00.099Z,,+16000000058,+12131000452,PN8a6ba89090e7c803,busy,2023-08-02T03:05:30.099Z,2023-08-02T03:33:01.099Z,1651,-0.4127,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3a37114a282e6b37.json
CA7c1b62550651872f,ACcb44e59a6e8bf77b6329094c5a4db011,2025-12-18T10:38:25.283Z,2025-12-18T10:38:55.283Z,,+12131000272,+16000000089,PN34dc3b4de9de22ab,busy,2025-12-18T10:38:25.283Z,2025-12-18T11:11:16.283Z,1971,-0.4928,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA972b0b83b3ca2ce0.json
CA2dd979117a6d2da0,ACcb44e59a6e8bf77b6329094c5a4db011,2023-10-28T01:35:05.450Z,2023-10-28T01:35:35.450Z,,+13121000063,+16000000062,PNf2640311e9f4e36f,completed,2023-10-28T01:35:05.450Z,2023-10-28T02:09:26.450Z,2061,-0.5152,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6cb54c7ec8313726.json
CAb2ce248134599f21,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-18T02:48:40.364Z,2025-04-18T02:49:10.364Z,,+12121000421,+16000000035,PN9adedf2c1e3cbeef,completed,2025-04-18T02:48:40.364Z,2025-04-18T03:23:55.364Z,2115,-0.5287,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAbf411e26b39b3bb7.json
CA0c026128d6956afa,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-10T00:58:00.998Z,2025-04-10T00:58:30.998Z,,+16000000039,+14041000055,PNe5be4b3a857cf3f6,busy,2025-04-10T00:58:00.998Z,2025-04-10T01:18:26.998Z,1226,-0.3065,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAaeeeb5b94abcd1cb.json
CA4378fc05a9752ea6,ACcb44e59a6e8bf77b6329094c5a4db011,2023-07-03T15:18:36.539Z,2023-07-03T15:19:06.539Z,,+14041000115,+16000000050,PNb5f98e9f9d106b30,busy,2023-07-03T15:18:36.539Z,2023-07-03T15:32:58.539Z,862,-0.2155,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA99ed18b227d253f9.json
CA6c01bfb200960c89,ACcb44e59a6e8bf77b6329094c5a4db011,2024-10-31T14:32:47.354Z,2024-10-31T14:33:17.354Z,,+16000000026,+16171000082,PN1c5bfae9984cfd9d,completed,2024-10-31T14:32:47.354Z,2024-10-31T15:01:58.354Z,1751,-0.4377,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA33b7accea251e932.json
CA70e655fd59ac239c,ACcb44e59a6e8bf77b6329094c5a4db011,2024-04-29T10:32:24.788Z,2024-04-29T10:32:54.788Z,,+16000000030,+13121000318,PN5035da883961916d,completed,2024-04-29T10:32:24.788Z,2024-04-29T11:21:19.788Z,2935,-0.7337,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA937d2767f021708c.json
CA98a6945bcbca979a,ACcb44e59a6e8bf77b6329094c5a4db011,2023-04-21T17:35:22.465Z,2023-04-21T17:35:52.465Z,,+16000000029,+19171000480,PNbffa2153354306bd,busy,2023-04-21T17:35:22.465Z,2023-04-21T17:37:49.465Z,147,-0.0367,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAffc241787fb7bbd6.json
CA8428959041943c26,ACcb44e59a6e8bf77b6329094c5a4db011,2025-06-21T20:31:00.746Z,2025-06-21T20:31:30.746Z,,+16141000434,+16000000052,PN2366a3595e25e0ec,busy,2025-06-21T20:31:00.746Z,2025-06-21T21:20:35.746Z,2975,-0.7438,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAfee5fc7456968541.json
CAb26040018a410d38,ACcb44e59a6e8bf77b6329094c5a4db011,2025-10-11T19:36:58.885Z,2025-10-11T19:37:28.885Z,,+12121000106,+16000000074,PNedc517c097e22112,completed,2025-10-11T19:36:58.885Z,2025-10-11T20:23:42.885Z,2804,-0.7010,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAacbf2105175f208d.json
CAe811129885f44de3,ACcb44e59a6e8bf77b6329094c5a4db011,2023-09-16T22:52:13.513Z,2023-09-16T22:52:43.513Z,,+12061000313,+16000000060,PN91e5bda69be6c2e3,completed,2023-09-16T22:52:13.513Z,2023-09-16T23:49:17.513Z,3424,-0.8560,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA74f66ee544503b30.json
CA3236eb2c9fcf6454,ACcb44e59a6e8bf77b6329094c5a4db011,2024-09-08T16:49:21.477Z,2024-09-08T16:49:51.477Z,,+12131000047,+16000000091,PN0f267af7d71c0a1b,completed,2024-09-08T16:49:21.477Z,2024-09-08T17:41:11.477Z,3110,-0.7775,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3b960b8fb738e2ca.json
CAdc78e03ee7277ae1,ACcb44e59a6e8bf77b6329094c5a4db011,2026-01-10T17:37:55.692Z,2026-01-10T17:38:25.692Z,,+16000000072,+12131000107,PN16c402411f1c9eb3,completed,2026-01-10T17:37:55.692Z,2026-01-10T17:54:29.692Z,994,-0.2485,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa480bdef56bb2113.json
CA807effcde381881b,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-23T23:38:40.515Z,2024-06-23T23:39:10.515Z,,+17021000458,+16000000070,PN030e4c40ff0a0d0a,busy,2024-06-23T23:38:40.515Z,2024-06-24T00:24:23.515Z,2743,-0.6857,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAb741da2b886378b4.json
CA8ebb197c6ff43122,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-27T18:32:44.992Z,2024-08-27T18:33:14.992Z,,+16000000036,+17021000353,PNf669f5ff5edf4936,completed,2024-08-27T18:32:44.992Z,2024-08-27T18:44:33.992Z,709,-0.1772,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA839d80fafff714fb.json
CA4dd456f0d2ff741e,ACcb44e59a6e8bf77b6329094c5a4db011,2026-02-05T20:43:01.372Z,2026-02-05T20:43:31.372Z,,+16000000029,+14041000040,PN0d0b01dce5f9d2c1,completed,2026-02-05T20:43:01.372Z,2026-02-05T21:11:55.372Z,1734,-0.4335,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAebf60de1bacd6676.json
CA04b2b12b3316d391,ACcb44e59a6e8bf77b6329094c5a4db011,2023-11-22T12:57:51.371Z,2023-11-22T12:58:21.371Z,,+13051000096,+16000000059,PNb7e56aa98ace0a1b,completed,2023-11-22T12:57:51.371Z,2023-11-22T13:13:38.371Z,947,-0.2367,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3c2efe8ebcabc67e.json
CA7220eb3aa351781a,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-06T16:17:17.909Z,2025-08-06T16:17:47.909Z,,+16000000035,+15031000425,PNe2482aa253236f84,completed,2025-08-06T16:17:17.909Z,2025-08-06T16:56:10.909Z,2333,-0.5832,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA8ef91feb1f9149f8.json
CA71544f7f568f9974,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-07T22:58:48.687Z,2025-08-07T22:59:18.687Z,,+15121000311,+16000000049,PNaadadb3637c1ded5,busy,2025-08-07T22:58:48.687Z,2025-08-07T23:40:07.687Z,2479,-0.6198,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5c7eac2693ba5aaa.json
CA1724f80f6a3a9d99,ACcb44e59a6e8bf77b6329094c5a4db011,2024-09-13T06:08:42.372Z,2024-09-13T06:09:12.372Z,,+16000000014,+15121000116,PNaeec3df9bac04098,completed,2024-09-13T06:08:42.372Z,2024-09-13T06:17:29.372Z,527,-0.1318,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAacf28d2e0e2f8ae2.json
CA420a85bf6229be45,ACcb44e59a6e8bf77b6329094c5a4db011,2026-03-05T14:20:34.304Z,2026-03-05T14:21:04.304Z,,+16000000081,+16171000007,PNd5e426b3f133d1c0,busy,2026-03-05T14:20:34.304Z,2026-03-05T15:11:20.304Z,3046,-0.7615,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA70cdfe9a3725901c.json
CA4cbe1c8f3b131f04,ACcb44e59a6e8bf77b6329094c5a4db011,2024-10-03T23:47:47.961Z,2024-10-03T23:48:17.961Z,,+14041000115,+16000000011,PNb5f98e9f9d106b30,busy,2024-10-03T23:47:47.961Z,2024-10-04T00:44:20.961Z,3393,-0.8482,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3d9ac095dfe11522.json
CAf027479904215c3b,ACcb44e59a6e8bf77b6329094c5a4db011,2023-10-08T09:06:12.298Z,2023-10-08T09:06:42.298Z,,+16000000010,+14041000430,PN7bb872733fdc9286,completed,2023-10-08T09:06:12.298Z,2023-10-08T09:58:43.298Z,3151,-0.7877,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA02e4db430ca5361d.json
CA909bf3d1a05ba577,ACcb44e59a6e8bf77b6329094c5a4db011,2025-10-15T12:01:17.615Z,2025-10-15T12:01:47.615Z,,+16000000083,+12131000182,PNafdd0e06eb64617a,completed,2025-10-15T12:01:17.615Z,2025-10-15T12:42:24.615Z,2467,-0.6168,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA183a7c4a21206668.json
CA7b7be4107d858715,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-08T09:47:52.043Z,2025-04-08T09:48:22.043Z,,+16000000081,+19171000255,PNfc7fd84fec43370a,completed,2025-04-08T09:47:52.043Z,2025-04-08T10:35:04.043Z,2832,-0.7080,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAb4d9831ef6cba706.json
CAaccae1ae2a82466c,ACcb44e59a6e8bf77b6329094c5a4db011,2023-05-04T02:07:37.868Z,2023-05-04T02:08:07.868Z,,+16000000055,+14151000184,PN82afe6367dc75173,completed,2023-05-04T02:07:37.868Z,2023-05-04T03:02:32.868Z,3295,-0.8237,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4fec536c81bdd901.json
CAe06cbdd349b017c4,ACcb44e59a6e8bf77b6329094c5a4db011,2024-01-22T12:00:45.933Z,2024-01-22T12:01:15.933Z,,+19171000315,+16000000060,PN449f466b2b81c401,completed,2024-01-22T12:00:45.933Z,2024-01-22T12:09:26.933Z,521,-0.1303,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA436b2cdcb1b885ee.json
CA8936b4b26fe1e5f2,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-03T15:13:55.961Z,2024-08-03T15:14:25.961Z,,+16000000064,+17021000398,PNe291682ca3f33000,completed,2024-08-03T15:13:55.961Z,2024-08-03T16:11:21.961Z,3446,-0.8615,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAbbfa93bcc8dbbef4.json
CA041690f2d8408ac5,ACcb44e59a6e8bf77b6329094c5a4db011,2024-02-05T14:53:01.279Z,2024-02-05T14:53:31.279Z,,+16000000017,+13141000039,PN617e74527622ac22,busy,2024-02-05T14:53:01.279Z,2024-02-05T15:45:51.279Z,3170,-0.7925,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA94cc2d7d9140f7fc.json
CA61916a775b5ad1b6,ACcb44e59a6e8bf77b6329094c5a4db011,2024-12-01T15:43:04.106Z,2024-12-01T15:43:34.106Z,,+16000000091,+13141000444,PNdffd1dc9a182a6a6,completed,2024-12-01T15:43:04.106Z,2024-12-01T16:00:14.106Z,1030,-0.2575,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA08d031c442f37069.json
CAb29ddf78a8e9aea2,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-17T13:48:35.005Z,2024-08-17T13:49:05.005Z,,+15031000140,+16000000017,PNf76a9b34fc24e8e4,completed,2024-08-17T13:48:35.005Z,2024-08-17T14:43:00.005Z,3265,-0.8162,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAbf90a8e1f5943844.json
CAa80d0075b62903c9,ACcb44e59a6e8bf77b6329094c5a4db011,2025-05-29T22:40:21.483Z,2025-05-29T22:40:51.483Z,,+14151000424,+16000000051,PNf3118f66c1734fb1,completed,2025-05-29T22:40:21.483Z,2025-05-29T23:16:39.483Z,2178,-0.5445,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd510348469f982b0.json
CA4d435b6389f3ec5c,ACcb44e59a6e8bf77b6329094c5a4db011,2024-05-15T21:19:24.812Z,2024-05-15T21:19:54.812Z,,+16000000017,+17021000233,PN65114ec29fbbacce,busy,2024-05-15T21:19:24.812Z,2024-05-15T21:54:24.812Z,2100,-0.5250,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAfb56058c49dcb586.json
CA64c5854aedfb6d74,ACcb44e59a6e8bf77b6329094c5a4db011,2023-11-12T21:03:16.114Z,2023-11-12T21:03:46.114Z,,+13051000381,+16000000031,PN894b82b463708ef5,completed,2023-11-12T21:03:16.114Z,2023-11-12T21:46:38.114Z,2602,-0.6505,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAf49abcb36e387e4b.json
CA2f0695a8de2752ef,ACcb44e59a6e8bf77b6329094c5a4db011,2026-01-17T03:30:22.041Z,2026-01-17T03:30:52.041Z,,+16141000164,+16000000058,PN96ddc7501489b2b9,completed,2026-01-17T03:30:22.041Z,2026-01-17T03:56:28.041Z,1566,-0.3915,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA98e12b436437e8ae.json
CA15ac6cf3fbf5c490,ACcb44e59a6e8bf77b6329094c5a4db011,2025-12-03T01:35:16.381Z,2025-12-03T01:35:46.381Z,,+16000000059,+16461000492,PNddbeaa0fbc1de592,busy,2025-12-03T01:35:16.381Z,2025-12-03T01:56:25.381Z,1269,-0.3172,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA167a49aafdad596f.json
CAb3b951825b9d8fca,ACcb44e59a6e8bf77b6329094c5a4db011,2025-09-04T03:14:58.173Z,2025-09-04T03:15:28.173Z,,+16000000089,+13051000186,PN3c6a032fcd0479b9,busy,2025-09-04T03:14:58.173Z,2025-09-04T04:09:07.173Z,3249,-0.8122,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA833ac986d7430986.json
CA6f04b2a9e4a1647e,ACcb44e59a6e8bf77b6329094c5a4db011,2026-04-06T03:01:23.881Z,2026-04-06T03:01:53.881Z,,+16000000061,+12061000463,PN09b92a25794803b2,busy,2026-04-06T03:01:23.881Z,2026-04-06T03:52:51.881Z,3088,-0.7720,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA0a8bf4ade4310556.json
CA23ed09cc70424484,ACcb44e59a6e8bf77b6329094c5a4db011,2025-06-28T22:07:16.738Z,2025-06-28T22:07:46.738Z,,+16000000005,+16141000194,PNa6a06bffec3b1c95,busy,2025-06-28T22:07:16.738Z,2025-06-28T22:37:34.738Z,1818,-0.4545,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA84a8bed10688a1d2.json
CA8861ce5789c8fe5d,ACcb44e59a6e8bf77b6329094c5a4db011,2023-12-09T23:29:08.648Z,2023-12-09T23:29:38.648Z,,+15031000035,+16000000005,PN874f714c168ba9bf,busy,2023-12-09T23:29:08.648Z,2023-12-10T00:21:31.648Z,3143,-0.7857,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA458c76c2fceef778.json
CAff56d011b79ddc0c,ACcb44e59a6e8bf77b6329094c5a4db011,2023-08-31T19:31:13.368Z,2023-08-31T19:31:43.368Z,,+16000000063,+13121000003,PNbb1b113e1bae9f91,completed,2023-08-31T19:31:13.368Z,2023-08-31T20:29:54.368Z,3521,-0.8802,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6a1feeb5f54a8795.json
CA8ecf3e5e19b3df16,ACcb44e59a6e8bf77b6329094c5a4db011,2023-04-21T21:06:22.930Z,2023-04-21T21:06:52.930Z,,+16141000179,+16000000007,PNe1b8572728eb6c04,completed,2023-04-21T21:06:22.930Z,2023-04-21T21:46:21.930Z,2399,-0.5998,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAf8f2a80dfe73df9f.json
CA25d2038c95f5654b,ACcb44e59a6e8bf77b6329094c5a4db011,2025-10-15T09:46:45.305Z,2025-10-15T09:47:15.305Z,,+16000000022,+13051000216,PNc5bf864880ea1599,completed,2025-10-15T09:46:45.305Z,2025-10-15T10:25:30.305Z,2325,-0.5812,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA47a6362bcc653600.json
CAf462e707855fc590,ACcb44e59a6e8bf77b6329094c5a4db011,2023-07-09T00:20:30.790Z,2023-07-09T00:21:00.790Z,,+17021000023,+16000000084,PN016e92e5826888c7,busy,2023-07-09T00:20:30.790Z,2023-07-09T00:34:05.790Z,815,-0.2038,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5fef58f175a72e02.json
CA70072f400f00cf87,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-06T07:16:18.294Z,2024-08-06T07:16:48.294Z,,+16000000044,+17021000308,PN4ce41a682c557ed8,busy,2024-08-06T07:16:18.294Z,2024-08-06T07:27:52.294Z,694,-0.1735,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd060dd5915146160.json
CA0d804592e79aa3cc,ACcb44e59a6e8bf77b6329094c5a4db011,2024-09-26T10:38:02.311Z,2024-09-26T10:38:32.311Z,,+14151000454,+16000000060,PN3249fb31cdbac765,completed,2024-09-26T10:38:02.311Z,2024-09-26T11:33:43.311Z,3341,-0.8352,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4b97889f5e541fd1.json
CA3bc35adf7e1111c3,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-01T14:56:21.076Z,2024-06-01T14:56:51.076Z,,+16000000061,+19171000390,PN6fdd8d061a630423,completed,2024-06-01T14:56:21.076Z,2024-06-01T15:09:27.076Z,786,-0.1965,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA227be57c48db5875.json
CAe0d9342ccd7b4afd,ACcb44e59a6e8bf77b6329094c5a4db011,2024-01-17T03:03:32.723Z,2024-01-17T03:04:02.723Z,,+16000000027,+12131000167,PNe799db3a77e180a3,completed,2024-01-17T03:03:32.723Z,2024-01-17T03:54:25.723Z,3053,-0.7632,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA51d386dcbedcf1b3.json
CAf00ba88e0aa3704e,ACcb44e59a6e8bf77b6329094c5a4db011,2024-04-10T16:35:36.590Z,2024-04-10T16:36:06.590Z,,+16000000077,+12121000361,PN31500d0425a99fc8,completed,2024-04-10T16:35:36.590Z,2024-04-10T16:49:51.590Z,855,-0.2137,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3b4faa4494b58c0c.json
CA903975573144dfce,ACcb44e59a6e8bf77b6329094c5a4db011,2024-12-27T21:57:50.964Z,2024-12-27T21:58:20.964Z,,+16000000010,+17021000188,PN4aac045f0f4c7b92,busy,2024-12-27T21:57:50.964Z,2024-12-27T22:10:35.964Z,765,-0.1913,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAcf46fe7b04368d3f.json
CAf2bf7195903bdbdd,ACcb44e59a6e8bf77b6329094c5a4db011,2025-07-25T23:58:08.271Z,2025-07-25T23:58:38.271Z,,+16000000052,+13121000363,PNf4fdf6a3f0e1e727,completed,2025-07-25T23:58:08.271Z,2025-07-26T00:04:35.271Z,387,-0.0968,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1852720baec97cda.json
CA5edd71d64da06b95,ACcb44e59a6e8bf77b6329094c5a4db011,2023-07-26T00:23:55.545Z,2023-07-26T00:24:25.545Z,,+17021000278,+16000000061,PN9f9ae214bb2d8a59,completed,2023-07-26T00:23:55.545Z,2023-07-26T01:19:20.545Z,3325,-0.8312,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6e4b2b5692b4c14f.json
CA405b9b386bed0c94,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-01T06:40:22.742Z,2025-01-01T06:40:52.742Z,,+14151000424,+16000000031,PNf3118f66c1734fb1,completed,2025-01-01T06:40:22.742Z,2025-01-01T07:22:41.742Z,2539,-0.6348,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA531f6a4ccf3e2d8a.json
CA54d5914277d6e402,ACcb44e59a6e8bf77b6329094c5a4db011,2025-02-21T21:52:11.487Z,2025-02-21T21:52:41.487Z,,+15031000185,+16000000074,PNc81466e912d0a797,busy,2025-02-21T21:52:11.487Z,2025-02-21T21:55:52.487Z,221,-0.0552,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6e230d1585f0a44b.json
CAe4b9230725e52fd5,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-19T21:44:19.469Z,2024-06-19T21:44:49.469Z,,+16000000008,+14151000454,PN3249fb31cdbac765,busy,2024-06-19T21:44:19.469Z,2024-06-19T22:08:09.469Z,1430,-0.3575,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA39a36c8582e14e1f.json
CA5d9562842f993b8e,ACcb44e59a6e8bf77b6329094c5a4db011,2024-11-05T03:58:23.271Z,2024-11-05T03:58:53.271Z,,+16000000007,+16171000307,PNdd60f2617451141c,completed,2024-11-05T03:58:23.271Z,2024-11-05T04:09:31.271Z,668,-0.1670,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA2e1bbdfd3e2b93d2.json
CA9c57bd49049c48ba,ACcb44e59a6e8bf77b6329094c5a4db011,2025-11-01T15:05:23.195Z,2025-11-01T15:05:53.195Z,,+16000000053,+13141000264,PNab2a05cf76d25561,completed,2025-11-01T15:05:23.195Z,2025-11-01T15:08:49.195Z,206,-0.0515,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa8dbcf696a582e49.json
CAf39859ef116b4b47,ACcb44e59a6e8bf77b6329094c5a4db011,2024-09-07T20:13:10.660Z,2024-09-07T20:13:40.660Z,,+16000000000,+16461000222,PN8cd446257f2c27f5,completed,2024-09-07T20:13:10.660Z,2024-09-07T20:40:05.660Z,1615,-0.4037,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd6c4698801e14fab.json
CAe67c40277d6ef309,ACcb44e59a6e8bf77b6329094c5a4db011,2025-12-06T17:01:07.800Z,2025-12-06T17:01:37.800Z,,+12061000073,+16000000034,PN3ce17ceddf9c4a2b,completed,2025-12-06T17:01:07.800Z,2025-12-06T17:38:13.800Z,2226,-0.5565,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4394da4227eea72a.json
